account_id,role,creation_day
CUST:14664,customer,-1885
CUST:14665,customer,-204
CUST:14666,customer,-1989
CUST:14667,customer,-679
CUST:14668,customer,-3331
CUST:14669,customer,-2774
CUST:14670,customer,-1357
CUST:14671,customer,-1522
CUST:14672,customer,-3431
CUST:14673,customer,-88
CUST:14674,customer,-3004
CUST:14675,customer,-3348
CUST:14676,customer,-554
CUST:14677,customer,-1269
CUST:14678,customer,-3432
CUST:14679,customer,-2406
CUST:14680,customer,-3330
CUST:14681,customer,-667
CUST:14682,customer,-3612
CUST:14683,customer,-701
CUST:14684,customer,-1351
CUST:14685,customer,-2945
CUST:14686,customer,-2425
CUST:14687,customer,-2433
CUST:14688,customer,-841
CUST:14689,customer,-2783
CUST:14690,customer,-2866
CUST:14691,customer,-2712
CUST:14692,customer,-3268
CUST:14693,customer,-3423
CUST:14694,customer,-636
CUST:14695,customer,-1613
CUST:14696,customer,-533
CUST:14697,customer,-1401
CUST:14698,customer,-3107
CUST:14699,customer,-2442
CUST:14700,customer,-1133
CUST:14701,customer,-2191
CUST:14702,customer,-822
CUST:14703,customer,-3432
CUST:14704,customer,-2607
CUST:14705,customer,-2375
CUST:14706,customer,-3392
CUST:14707,customer,-1234
CUST:14708,customer,-723
CUST:14709,customer,-880
CUST:14710,customer,-1775
CUST:14711,customer,-521
CUST:14712,customer,-2126
CUST:14713,customer,-959
CUST:14714,customer,-3243
CUST:14715,customer,-431
CUST:14716,customer,-1704
CUST:14717,customer,-3289
CUST:14718,customer,-248
CUST:14719,customer,-1760
CUST:14720,customer,-215
CUST:14721,customer,-2232
CUST:14722,customer,-3247
CUST:14723,customer,-1977
CUST:14724,customer,-105
CUST:14725,customer,-388
CUST:14726,customer,-979
CUST:14727,customer,-922
CUST:14728,customer,-1467
CUST:14729,customer,-2140
CUST:14730,customer,-207
CUST:14731,customer,-26
CUST:14732,customer,-3130
CUST:14733,customer,-1622
CUST:14734,customer,-2734
CUST:14735,customer,-3046
CUST:14736,customer,-704
CUST:14737,customer,-2402
CUST:14738,customer,-3030
CUST:14739,customer,-2568
CUST:14740,customer,-1109
CUST:14741,customer,-836
CUST:14742,customer,-3520
CUST:14743,customer,-2599
CUST:14744,customer,-418
CUST:14745,customer,-407
CUST:14746,customer,-402
CUST:14747,customer,-696
CUST:14748,customer,-2404
CUST:14749,customer,-2665
CUST:14750,customer,-694
CUST:14751,customer,-2846
CUST:14752,customer,-2163
CUST:14753,customer,-3047
CUST:14754,customer,-2162
CUST:14755,customer,-3234
CUST:14756,customer,-2123
CUST:14757,customer,-683
CUST:14758,customer,-958
CUST:14759,customer,-2156
CUST:14760,customer,-2695
CUST:14761,customer,-2614
CUST:14762,customer,-342
CUST:14763,customer,-652
CUST:14764,customer,-3057
CUST:14765,customer,-1712
CUST:14766,customer,-2377
CUST:14767,customer,-919
CUST:14768,customer,-608
CUST:14769,customer,-1721
CUST:14770,customer,-536
CUST:14771,customer,-493
CUST:14772,customer,-1804
CUST:14773,customer,-849
CUST:14774,customer,-459
CUST:14775,customer,-255
CUST:14776,customer,-622
CUST:14777,customer,-674
CUST:14778,customer,-746
CUST:14779,customer,-1200
CUST:14780,customer,-3535
CUST:14781,customer,-395
CUST:14782,customer,-1247
CUST:14783,customer,-1546
CUST:14784,customer,-2505
CUST:14785,customer,-1702
CUST:14786,customer,-345
CUST:14787,customer,-1886
CUST:14788,customer,-279
CUST:14789,customer,-3421
CUST:14790,customer,-2212
CUST:14791,customer,-527
CUST:14792,customer,-1322
CUST:14793,customer,-3297
CUST:14794,customer,-710
CUST:14795,customer,-3262
CUST:14796,customer,-1201
CUST:14797,customer,-2281
CUST:14798,customer,-1640
CUST:14799,customer,-2927
CUST:14800,customer,-2699
CUST:14801,customer,-1384
CUST:14802,customer,-3622
CUST:14803,customer,-902
CUST:14804,customer,-1088
CUST:14805,customer,-2647
CUST:14806,customer,-3569
CUST:14807,customer,-2947
CUST:14808,customer,-295
CUST:14809,customer,-1558
CUST:14810,customer,-2658
CUST:14811,customer,-2577
CUST:14812,customer,-1163
CUST:14813,customer,-1858
CUST:14814,customer,-3176
CUST:14815,customer,-1578
CUST:14816,customer,-2961
CUST:14817,customer,-3321
CUST:14818,customer,-3339
CUST:14819,customer,-3574
CUST:14820,customer,-205
CUST:14821,customer,-24
CUST:14822,customer,-1112
CUST:14823,customer,-132
CUST:14824,customer,-2579
CUST:14825,customer,-1021
CUST:14826,customer,-1497
CUST:14827,customer,-3564
CUST:14828,customer,-3574
CUST:14829,customer,-1486
CUST:14830,customer,-2356
CUST:14831,customer,-1168
CUST:14832,customer,-609
CUST:14833,customer,-1736
CUST:14834,customer,-2267
CUST:14835,customer,-1190
CUST:14836,customer,-3514
CUST:14837,customer,-3385
CUST:14838,customer,-2281
CUST:14839,customer,-1098
CUST:14840,customer,-3120
CUST:14841,customer,-3532
CUST:14842,customer,-935
CUST:14843,customer,-1994
CUST:14844,customer,-2702
CUST:14845,customer,-3464
CUST:14846,customer,-3023
CUST:14847,customer,-2637
CUST:14848,customer,-981
CUST:14849,customer,-778
CUST:14850,customer,-3231
CUST:14851,customer,-2544
CUST:14852,customer,-2762
CUST:14853,customer,-1130
CUST:14854,customer,-1089
CUST:14855,customer,-1873
CUST:14856,customer,-330
CUST:14857,customer,-2148
CUST:14858,customer,-2365
CUST:14859,customer,-1442
CUST:14860,customer,-1565
CUST:14861,customer,-3067
CUST:14862,customer,-3140
CUST:14863,customer,-1386
CUST:14864,customer,-951
CUST:14865,customer,-2227
CUST:14866,customer,-2669
CUST:14867,customer,-1276
CUST:14868,customer,-309
CUST:14869,customer,-514
CUST:14870,customer,-1667
CUST:14871,customer,-2698
CUST:14872,customer,-350
CUST:14873,customer,-2514
CUST:14874,customer,-1790
CUST:14875,customer,-331
CUST:14876,customer,-1277
CUST:14877,customer,-1951
CUST:14878,customer,-2775
CUST:14879,customer,-3542
CUST:14880,customer,-615
CUST:14881,customer,-2143
CUST:14882,customer,-1968
CUST:14883,customer,-3006
CUST:14884,customer,-2722
CUST:14885,customer,-3360
CUST:14886,customer,-1182
CUST:14887,customer,-3168
CUST:14888,customer,-3066
CUST:14889,customer,-2341
CUST:14890,customer,-3083
CUST:14891,customer,-2108
CUST:14892,customer,-2256
CUST:14893,customer,-2618
CUST:14894,customer,-1699
CUST:14895,customer,-2407
CUST:14896,customer,-370
CUST:14897,customer,-96
CUST:14898,customer,-1960
CUST:14899,customer,-2754
CUST:14900,customer,-3516
CUST:14901,customer,-1689
CUST:14902,customer,-3160
CUST:14903,customer,-1566
CUST:14904,customer,-2641
CUST:14905,customer,-3534
CUST:14906,customer,-616
CUST:14907,customer,-103
CUST:14908,customer,-3158
CUST:14909,customer,-903
CUST:14910,customer,-2197
CUST:14911,customer,-2651
CUST:14912,customer,-1096
CUST:14913,customer,-1806
CUST:14914,customer,-2426
CUST:14915,customer,-3196
CUST:14916,customer,-3628
CUST:14917,customer,-2696
CUST:14918,customer,-284
CUST:14919,customer,-2604
CUST:14920,customer,-1641
CUST:14921,customer,-1705
CUST:14922,customer,-1501
CUST:14923,customer,-1783
CUST:14924,customer,-2641
CUST:14925,customer,-2203
CUST:14926,customer,-991
CUST:14927,customer,-2724
CUST:14928,customer,-226
CUST:14929,customer,-1233
CUST:14930,customer,-2376
CUST:14931,customer,-2195
CUST:14932,customer,-2932
CUST:14933,customer,-630
CUST:14934,customer,-1944
CUST:14935,customer,-1340
CUST:14936,customer,-2712
CUST:14937,customer,-1379
CUST:14938,customer,-3354
CUST:14939,customer,-3647
CUST:14940,customer,-1848
CUST:14941,customer,-1132
CUST:14942,customer,-515
CUST:14943,customer,-1995
CUST:14944,customer,-1802
CUST:14945,customer,-129
CUST:14946,customer,-333
CUST:14947,customer,-1840
CUST:14948,customer,-3285
CUST:14949,customer,-1381
CUST:14950,customer,-2943
CUST:14951,customer,-319
CUST:14952,customer,-100
CUST:14953,customer,-103
CUST:14954,customer,-2422
CUST:14955,customer,-2558
CUST:14956,customer,-1748
CUST:14957,customer,-3639
CUST:14958,customer,-958
CUST:14959,customer,-518
CUST:14960,customer,-2872
CUST:14961,customer,-3183
CUST:14962,customer,-608
CUST:14963,customer,-889
CUST:14964,customer,-713
CUST:14965,customer,-1516
CUST:14966,customer,-1557
CUST:14967,customer,-2514
CUST:14968,customer,-3105
CUST:14969,customer,-1659
CUST:14970,customer,-1090
CUST:14971,customer,-1033
CUST:14972,customer,-3616
CUST:14973,customer,-535
CUST:14974,customer,-1833
CUST:14975,customer,-3604
CUST:14976,customer,-434
CUST:14977,customer,-2081
CUST:14978,customer,-1235
CUST:14979,customer,-846
CUST:14980,customer,-373
CUST:14981,customer,-3340
CUST:14982,customer,-523
CUST:14983,customer,-883
CUST:14984,customer,-1379
CUST:14985,customer,-482
CUST:14986,customer,-3015
CUST:14987,customer,-3256
CUST:14988,customer,-2923
CUST:14989,customer,-1352
CUST:14990,customer,-396
CUST:14991,customer,-1854
CUST:14992,customer,-836
CUST:14993,customer,-1508
CUST:14994,customer,-2345
CUST:14995,customer,-2473
CUST:14996,customer,-1527
CUST:14997,customer,-2527
CUST:14998,customer,-579
CUST:14999,customer,-3635
CUST:15000,customer,-516
CUST:15001,customer,-1617
CUST:15002,customer,-772
CUST:15003,customer,-975
CUST:15004,customer,-841
CUST:15005,customer,-2250
CUST:15006,customer,-3268
CUST:15007,customer,-803
CUST:15008,customer,-795
CUST:15009,customer,-1647
CUST:15010,customer,-369
CUST:15011,customer,-946
CUST:15012,customer,-177
CUST:15013,customer,-3521
CUST:15014,customer,-851
CUST:15015,customer,-2636
CUST:15016,customer,-1433
CUST:15017,customer,-1444
CUST:15018,customer,-3030
CUST:15019,customer,-1758
CUST:15020,customer,-546
CUST:15021,customer,-763
CUST:15022,customer,-1675
CUST:15023,customer,-2634
CUST:15024,customer,-1827
CUST:15025,customer,-53
CUST:15026,customer,-1297
CUST:15027,customer,-2104
CUST:15028,customer,-902
CUST:15029,customer,-631
CUST:15030,customer,-3330
CUST:15031,customer,-513
CUST:15032,customer,-209
CUST:15033,customer,-2985
CUST:15034,customer,-2203
CUST:15035,customer,-137
CUST:15036,customer,-223
CUST:15037,customer,-2952
CUST:15038,customer,-3470
CUST:15039,customer,-1256
CUST:15040,customer,-2825
CUST:15041,customer,-1403
CUST:15042,customer,-3354
CUST:15043,customer,-1666
CUST:15044,customer,-479
CUST:15045,customer,-3537
CUST:15046,customer,-1627
CUST:15047,customer,-2407
CUST:15048,customer,-3623
CUST:15049,customer,-1249
CUST:15050,customer,-3404
CUST:15051,customer,-2241
CUST:15052,customer,-749
CUST:15053,customer,-3349
CUST:15054,customer,-278
CUST:15055,customer,-441
CUST:15056,customer,-2641
CUST:15057,customer,-2125
CUST:15058,customer,-512
CUST:15059,customer,-2496
CUST:15060,customer,-117
CUST:15061,customer,-1899
CUST:15062,customer,-2500
CUST:15063,customer,-2450
CUST:15064,customer,-533
CUST:15065,customer,-2366
CUST:15066,customer,-1989
CUST:15067,customer,-1514
CUST:15068,customer,-3612
CUST:15069,customer,-3630
CUST:15070,customer,-364
CUST:15071,customer,-795
CUST:15072,customer,-3195
CUST:15073,customer,-1044
CUST:15074,customer,-33
CUST:15075,customer,-802
CUST:15076,customer,-1231
CUST:15077,customer,-2080
CUST:15078,customer,-1764
CUST:15079,customer,-90
CUST:15080,customer,-427
CUST:15081,customer,-406
CUST:15082,customer,-1935
CUST:15083,customer,-1365
CUST:15084,customer,-1145
CUST:15085,customer,-2351
CUST:15086,customer,-174
CUST:15087,customer,-389
CUST:15088,customer,-1104
CUST:15089,customer,-1077
CUST:15090,customer,-119
CUST:15091,customer,-3503
CUST:15092,customer,-297
CUST:15093,customer,-2469
CUST:15094,customer,-2852
CUST:15095,customer,-1804
CUST:15096,customer,-1044
CUST:15097,customer,-2784
CUST:15098,customer,-2357
CUST:15099,customer,-2693
CUST:15100,customer,-2459
CUST:15101,customer,-3643
CUST:15102,customer,-1225
CUST:15103,customer,-3330
CUST:15104,customer,-1197
CUST:15105,customer,-20
CUST:15106,customer,-3193
CUST:15107,customer,-1476
CUST:15108,customer,-1816
CUST:15109,customer,-3102
CUST:15110,customer,-346
CUST:15111,customer,-3445
CUST:15112,customer,-746
CUST:15113,customer,-3109
CUST:15114,customer,-3400
CUST:15115,customer,-3254
CUST:15116,customer,-2632
CUST:15117,customer,-3388
CUST:15118,customer,-455
CUST:15119,customer,-679
CUST:15120,customer,-638
CUST:15121,customer,-1765
CUST:15122,customer,-1944
CUST:15123,customer,-2144
CUST:15124,customer,-1161
CUST:15125,customer,-2959
CUST:15126,customer,-3528
CUST:15127,customer,-1962
CUST:15128,customer,-3516
CUST:15129,customer,-2122
CUST:15130,customer,-2428
CUST:15131,customer,-1896
CUST:15132,customer,-376
CUST:15133,customer,-772
CUST:15134,customer,-950
CUST:15135,customer,-151
CUST:15136,customer,-685
CUST:15137,customer,-355
CUST:15138,customer,-2837
CUST:15139,customer,-3481
CUST:15140,customer,-2631
CUST:15141,customer,-582
CUST:15142,customer,-1806
CUST:15143,customer,-3000
CUST:15144,customer,-897
CUST:15145,customer,-559
CUST:15146,customer,-1733
CUST:15147,customer,-2911
CUST:15148,customer,-1852
CUST:15149,customer,-2324
CUST:15150,customer,-3252
CUST:15151,customer,-2906
CUST:15152,customer,-1047
CUST:15153,customer,-617
CUST:15154,customer,-816
CUST:15155,customer,-971
CUST:15156,customer,-3192
CUST:15157,customer,-2997
CUST:15158,customer,-601
CUST:15159,customer,-2481
CUST:15160,customer,-653
CUST:15161,customer,-675
CUST:15162,customer,-330
CUST:15163,customer,-161
CUST:15164,customer,-3364
CUST:15165,customer,-1936
CUST:15166,customer,-3344
CUST:15167,customer,-1493
CUST:15168,customer,-1735
CUST:15169,customer,-474
CUST:15170,customer,-1783
CUST:15171,customer,-1248
CUST:15172,customer,-1023
CUST:15173,customer,-3512
CUST:15174,customer,-2668
CUST:15175,customer,-153
CUST:15176,customer,-3116
CUST:15177,customer,-18
CUST:15178,customer,-2731
CUST:15179,customer,-182
CUST:15180,customer,-1085
CUST:15181,customer,-610
CUST:15182,customer,-2766
CUST:15183,customer,-2576
CUST:15184,customer,-3017
CUST:15185,customer,-1825
CUST:15186,customer,-1608
CUST:15187,customer,-231
CUST:15188,customer,-2676
CUST:15189,customer,-486
CUST:15190,customer,-2731
CUST:15191,customer,-1964
CUST:15192,customer,-531
CUST:15193,customer,-2667
CUST:15194,customer,-966
CUST:15195,customer,-2694
CUST:15196,customer,-573
CUST:15197,customer,-938
CUST:15198,customer,-1479
CUST:15199,customer,-619
CUST:15200,customer,-2480
CUST:15201,customer,-1482
CUST:15202,customer,-1520
CUST:15203,customer,-3235
CUST:15204,customer,-2869
CUST:15205,customer,-2123
CUST:15206,customer,-2282
CUST:15207,customer,-1077
CUST:15208,customer,-3439
CUST:15209,customer,-2595
CUST:15210,customer,-1254
CUST:15211,customer,-99
CUST:15212,customer,-3312
CUST:15213,customer,-1753
CUST:15214,customer,-1080
CUST:15215,customer,-2570
CUST:15216,customer,-835
CUST:15217,customer,-2953
CUST:15218,customer,-979
CUST:15219,customer,-346
CUST:15220,customer,-1938
CUST:15221,customer,-975
CUST:15222,customer,-1917
CUST:15223,customer,-548
CUST:15224,customer,-3414
CUST:15225,customer,-2782
CUST:15226,customer,-3134
CUST:15227,customer,-2723
CUST:15228,customer,-881
CUST:15229,customer,-3320
CUST:15230,customer,-1549
CUST:15231,customer,-1578
CUST:15232,customer,-1802
CUST:15233,customer,-360
CUST:15234,customer,-3290
CUST:15235,customer,-2743
CUST:15236,customer,-771
CUST:15237,customer,-1419
CUST:15238,customer,-1216
CUST:15239,customer,-629
CUST:15240,customer,-2378
CUST:15241,customer,-2008
CUST:15242,customer,-3253
CUST:15243,customer,-2508
CUST:15244,customer,-1394
CUST:15245,customer,-2460
CUST:15246,customer,-349
CUST:15247,customer,-750
CUST:15248,customer,-939
CUST:15249,customer,-51
CUST:15250,customer,-3489
CUST:15251,customer,-2627
CUST:15252,customer,-483
CUST:15253,customer,-2372
CUST:15254,customer,-280
CUST:15255,customer,-2818
CUST:15256,customer,-1671
CUST:15257,customer,-1974
CUST:15258,customer,-1563
CUST:15259,customer,-3016
CUST:15260,customer,-3611
CUST:15261,customer,-2737
CUST:15262,customer,-1021
CUST:15263,customer,-2004
CUST:15264,customer,-956
CUST:15265,customer,-547
CUST:15266,customer,-189
CUST:15267,customer,-1469
CUST:15268,customer,-2343
CUST:15269,customer,-2980
CUST:15270,customer,-1545
CUST:15271,customer,-334
CUST:15272,customer,-2762
CUST:15273,customer,-1690
CUST:15274,customer,-1355
CUST:15275,customer,-537
CUST:15276,customer,-2631
CUST:15277,customer,-1488
CUST:15278,customer,-1571
CUST:15279,customer,-2949
CUST:15280,customer,-3198
CUST:15281,customer,-925
CUST:15282,customer,-1663
CUST:15283,customer,-236
CUST:15284,customer,-1745
CUST:15285,customer,-1009
CUST:15286,customer,-1662
CUST:15287,customer,-3027
CUST:15288,customer,-177
CUST:15289,customer,-2102
CUST:15290,customer,-834
CUST:15291,customer,-1638
CUST:15292,customer,-12
CUST:15293,customer,-136
CUST:15294,customer,-2237
CUST:15295,customer,-223
CUST:15296,customer,-3266
CUST:15297,customer,-60
CUST:15298,customer,-2928
CUST:15299,customer,-651
CUST:15300,customer,-2427
CUST:15301,customer,-838
CUST:15302,customer,-2031
CUST:15303,customer,-2423
CUST:15304,customer,-1960
CUST:15305,customer,-2357
CUST:15306,customer,-2668
CUST:15307,customer,-391
CUST:15308,customer,-1674
CUST:15309,customer,-135
CUST:15310,customer,-3591
CUST:15311,customer,-235
CUST:15312,customer,-1788
CUST:15313,customer,-797
CUST:15314,customer,-1570
CUST:15315,customer,-2752
CUST:15316,customer,-1266
CUST:15317,customer,-2689
CUST:15318,customer,-439
CUST:15319,customer,-1350
CUST:15320,customer,-2132
CUST:15321,customer,-1184
CUST:15322,customer,-754
CUST:15323,customer,-2212
CUST:15324,customer,-1944
CUST:15325,customer,-2990
CUST:15326,customer,-2270
CUST:15327,customer,-1377
CUST:15328,customer,-2144
CUST:15329,customer,-2465
CUST:15330,customer,-2226
CUST:15331,customer,-2480
CUST:15332,customer,-1105
CUST:15333,customer,-2336
CUST:15334,customer,-1254
CUST:15335,customer,-2049
CUST:15336,customer,-2334
CUST:15337,customer,-2387
CUST:15338,customer,-1483
CUST:15339,customer,-3560
CUST:15340,customer,-3614
CUST:15341,customer,-1602
CUST:15342,customer,-276
CUST:15343,customer,-2748
CUST:15344,customer,-3284
CUST:15345,customer,-1860
CUST:15346,customer,-1995
CUST:15347,customer,-2099
CUST:15348,customer,-673
CUST:15349,customer,-3253
CUST:15350,customer,-2275
CUST:15351,customer,-3622
CUST:15352,customer,-701
CUST:15353,customer,-3414
CUST:15354,customer,-1551
CUST:15355,customer,-1181
CUST:15356,customer,-97
CUST:15357,customer,-3285
CUST:15358,customer,-1818
CUST:15359,customer,-2070
CUST:15360,customer,-3031
CUST:15361,customer,-1552
CUST:15362,customer,-2497
CUST:15363,customer,-2867
CUST:15364,customer,-171
CUST:15365,customer,-1644
CUST:15366,customer,-913
CUST:15367,customer,-3418
CUST:15368,customer,-2942
CUST:15369,customer,-2812
CUST:15370,customer,-3483
CUST:15371,customer,-2141
CUST:15372,customer,-3321
CUST:15373,customer,-94
CUST:15374,customer,-3156
CUST:15375,customer,-1754
CUST:15376,customer,-2364
CUST:15377,customer,-1126
CUST:15378,customer,-2632
CUST:15379,customer,-415
CUST:15380,customer,-1095
CUST:15381,customer,-2713
CUST:15382,customer,-1043
CUST:15383,customer,-2345
CUST:15384,customer,-2490
CUST:15385,customer,-782
CUST:15386,customer,-169
CUST:15387,customer,-1623
CUST:15388,customer,-287
CUST:15389,customer,-129
CUST:15390,customer,-2318
CUST:15391,customer,-310
CUST:15392,customer,-2584
CUST:15393,customer,-2254
CUST:15394,customer,-3275
CUST:15395,customer,-1002
CUST:15396,customer,-327
CUST:15397,customer,-3484
CUST:15398,customer,-2613
CUST:15399,customer,-1922
CUST:15400,customer,-1314
CUST:15401,customer,-35
CUST:15402,customer,-3122
CUST:15403,customer,-615
CUST:15404,customer,-396
CUST:15405,customer,-925
CUST:15406,customer,-79
CUST:15407,customer,-1071
CUST:15408,customer,-3009
CUST:15409,customer,-1722
CUST:15410,customer,-626
CUST:15411,customer,-1685
CUST:15412,customer,-98
CUST:15413,customer,-2049
CUST:15414,customer,-249
CUST:15415,customer,-2397
CUST:15416,customer,-2194
CUST:15417,customer,-3487
CUST:15418,customer,-403
CUST:15419,customer,-2046
CUST:15420,customer,-1624
CUST:15421,customer,-1251
CUST:15422,customer,-3023
CUST:15423,customer,-3239
CUST:15424,customer,-2587
CUST:15425,customer,-311
CUST:15426,customer,-882
CUST:15427,customer,-3509
CUST:15428,customer,-2654
CUST:15429,customer,-2337
CUST:15430,customer,-228
CUST:15431,customer,-991
CUST:15432,customer,-1901
CUST:15433,customer,-2133
CUST:15434,customer,-218
CUST:15435,customer,-1124
CUST:15436,customer,-2601
CUST:15437,customer,-244
CUST:15438,customer,-2387
CUST:15439,customer,-3316
CUST:15440,customer,-2543
CUST:15441,customer,-1607
CUST:15442,customer,-131
CUST:15443,customer,-1525
CUST:15444,customer,-1511
CUST:15445,customer,-416
CUST:15446,customer,-3008
CUST:15447,customer,-38
CUST:15448,customer,-3041
CUST:15449,customer,-2921
CUST:15450,customer,-2421
CUST:15451,customer,-1528
CUST:15452,customer,-1127
CUST:15453,customer,-3113
CUST:15454,customer,-3152
CUST:15455,customer,-634
CUST:15456,customer,-680
CUST:15457,customer,-2860
CUST:15458,customer,-1234
CUST:15459,customer,-430
CUST:15460,customer,-1844
CUST:15461,customer,-836
CUST:15462,customer,-1949
CUST:15463,customer,-3147
CUST:15464,customer,-3538
CUST:15465,customer,-2983
CUST:15466,customer,-3011
CUST:15467,customer,-3255
CUST:15468,customer,-3548
CUST:15469,customer,-3233
CUST:15470,customer,-681
CUST:15471,customer,-3571
CUST:15472,customer,-1370
CUST:15473,customer,-569
CUST:15474,customer,-803
CUST:15475,customer,-3123
CUST:15476,customer,-475
CUST:15477,customer,-2473
CUST:15478,customer,-3003
CUST:15479,customer,-1585
CUST:15480,customer,-755
CUST:15481,customer,-275
CUST:15482,customer,-1306
CUST:15483,customer,-1174
CUST:15484,customer,-1101
CUST:15485,customer,-3587
CUST:15486,customer,-3487
CUST:15487,customer,-3142
CUST:15488,customer,-1147
CUST:15489,customer,-2786
CUST:15490,customer,-1219
CUST:15491,customer,-3224
CUST:15492,customer,-177
CUST:15493,customer,-3234
CUST:15494,customer,-1411
CUST:15495,customer,-764
CUST:15496,customer,-2858
CUST:15497,customer,-1179
CUST:15498,customer,-321
CUST:15499,customer,-1801
CUST:15500,customer,-3609
CUST:15501,customer,-982
CUST:15502,customer,-216
CUST:15503,customer,-530
CUST:15504,customer,-963
CUST:15505,customer,-3198
CUST:15506,customer,-2331
CUST:15507,customer,-77
CUST:15508,customer,-608
CUST:15509,customer,-2272
CUST:15510,customer,-2361
CUST:15511,customer,-2917
CUST:15512,customer,-2271
CUST:15513,customer,-3259
CUST:15514,customer,-1934
CUST:15515,customer,-1553
CUST:15516,customer,-1370
CUST:15517,customer,-878
CUST:15518,customer,-567
CUST:15519,customer,-2344
CUST:15520,customer,-3402
CUST:15521,customer,-3276
CUST:15522,customer,-1240
CUST:15523,customer,-659
CUST:15524,customer,-1151
CUST:15525,customer,-2538
CUST:15526,customer,-2350
CUST:15527,customer,-2502
CUST:15528,customer,-3549
CUST:15529,customer,-632
CUST:15530,customer,-1635
CUST:15531,customer,-3314
CUST:15532,customer,-353
CUST:15533,customer,-1141
CUST:15534,customer,-2895
CUST:15535,customer,-140
CUST:15536,customer,-456
CUST:15537,customer,-2047
CUST:15538,customer,-2076
CUST:15539,customer,-2357
CUST:15540,customer,-2984
CUST:15541,customer,-1810
CUST:15542,customer,-196
CUST:15543,customer,-2759
CUST:15544,customer,-2301
CUST:15545,customer,-148
CUST:15546,customer,-1838
CUST:15547,customer,-1042
CUST:15548,customer,-2169
CUST:15549,customer,-1013
CUST:15550,customer,-2629
CUST:15551,customer,-2858
CUST:15552,customer,-2405
CUST:15553,customer,-1654
CUST:15554,customer,-611
CUST:15555,customer,-2035
CUST:15556,customer,-2652
CUST:15557,customer,-2526
CUST:15558,customer,-804
CUST:15559,customer,-1951
CUST:15560,customer,-339
CUST:15561,customer,-2664
CUST:15562,customer,-987
CUST:15563,customer,-2899
CUST:15564,customer,-2652
CUST:15565,customer,-3330
CUST:15566,customer,-2467
CUST:15567,customer,-2141
CUST:15568,customer,-1860
CUST:15569,customer,-41
CUST:15570,customer,-1696
CUST:15571,customer,-3618
CUST:15572,customer,-3505
CUST:15573,customer,-3007
CUST:15574,customer,-574
CUST:15575,customer,-2632
CUST:15576,customer,-734
CUST:15577,customer,-3020
CUST:15578,customer,-1615
CUST:15579,customer,-2611
CUST:15580,customer,-1067
CUST:15581,customer,-403
CUST:15582,customer,-252
CUST:15583,customer,-1289
CUST:15584,customer,-1884
CUST:15585,customer,-181
CUST:15586,customer,-759
CUST:15587,customer,-1132
CUST:15588,customer,-1723
CUST:15589,customer,-2724
CUST:15590,customer,-1038
CUST:15591,customer,-335
CUST:15592,customer,-3060
CUST:15593,customer,-2423
CUST:15594,customer,-376
CUST:15595,customer,-2481
CUST:15596,customer,-3316
CUST:15597,customer,-765
CUST:15598,customer,-2490
CUST:15599,customer,-3230
CUST:15600,customer,-1699
CUST:15601,customer,-3284
CUST:15602,customer,-3048
CUST:15603,customer,-707
CUST:15604,customer,-470
CUST:15605,customer,-101
CUST:15606,customer,-1122
CUST:15607,customer,-1778
CUST:15608,customer,-1876
CUST:15609,customer,-2140
CUST:15610,customer,-1300
CUST:15611,customer,-1426
CUST:15612,customer,-630
CUST:15613,customer,-1492
CUST:15614,customer,-219
CUST:15615,customer,-3601
CUST:15616,customer,-541
CUST:15617,customer,-3645
CUST:15618,customer,-3620
CUST:15619,customer,-1171
CUST:15620,customer,-44
CUST:15621,customer,-1194
CUST:15622,customer,-1341
CUST:15623,customer,-3240
CUST:15624,customer,-228
CUST:15625,customer,-2930
CUST:15626,customer,-1221
CUST:15627,customer,-1316
CUST:15628,customer,-2268
CUST:15629,customer,-2920
CUST:15630,customer,-2817
CUST:15631,customer,-3009
CUST:15632,customer,-735
CUST:15633,customer,-376
CUST:15634,customer,-2222
CUST:15635,customer,-2971
CUST:15636,customer,-1290
CUST:15637,customer,-3458
CUST:15638,customer,-3240
CUST:15639,customer,-2731
CUST:15640,customer,-2918
CUST:15641,customer,-1214
CUST:15642,customer,-2465
CUST:15643,customer,-1051
CUST:15644,customer,-2135
CUST:15645,customer,-1281
CUST:15646,customer,-447
CUST:15647,customer,-2579
CUST:15648,customer,-832
CUST:15649,customer,-3131
CUST:15650,customer,-834
CUST:15651,customer,-975
CUST:15652,customer,-93
CUST:15653,customer,-1004
CUST:15654,customer,-2152
CUST:15655,customer,-3629
CUST:15656,customer,-41
CUST:15657,customer,-2570
CUST:15658,customer,-1662
CUST:15659,customer,-1422
CUST:15660,customer,-1133
CUST:15661,customer,-2627
CUST:15662,customer,-856
CUST:15663,customer,-565
CUST:15664,customer,-2950
CUST:15665,customer,-1409
CUST:15666,customer,-378
CUST:15667,customer,-2725
CUST:15668,customer,-2495
CUST:15669,customer,-9
CUST:15670,customer,-2965
CUST:15671,customer,-1691
CUST:15672,customer,-860
CUST:15673,customer,-3488
CUST:15674,customer,-3402
CUST:15675,customer,-1995
CUST:15676,customer,-3040
CUST:15677,customer,-3641
CUST:15678,customer,-488
CUST:15679,customer,-2162
CUST:15680,customer,-1478
CUST:15681,customer,-2020
CUST:15682,customer,-1342
CUST:15683,customer,-1912
