Bestandskonto,Bewertungsklasse,Einzelpostenanzeige moeglich,Erfolgskontentyp,Geschaeftsbereich,Gruppenkennzeichen,KZ EKBE,Kennzeichen: Posten nicht kopierbar ?,Kostenstelle,Kreditkontr_Bereich,Laufende Kontierung,PartnerPrctr,Profitcenter,Rechnungsbezug,Soll/Haben-Kennz_,Sperrgrund Menge,Steuerkennzeichen,Bewertungskreis,Steuerstandort,Umsatzwirksam,Verwaltung offener Posten,Werk,Zahlungsbedingung,Zahlungssperre,Alternative Kontonummer,Basismengeneinheit,BestPreisMngEinheit,Bestandsbuchung,Bestellmengeneinheit,Buchungsschluessel,Buchungszeilen-Id,ErfassungsMngEinh,Hauptbuchkonto,Kontoart,Kostenart,Kreditor,Material,Preissteuerung,Sachkonto,Vorgang,Vorgangsart GL,Wertestring,Betrag Hauswaehr,Betrag,Betrag_5,Gesamtbestand,Gesamtwert,Kreditkontr_betrag,Menge in BPME,Menge in ErfassME,Menge,Skontobasis,Label,Belegnummer,Position,Transaktionsart,Erfassungsuhrzeit
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1927.0,,0.0,,,0.0,0,0,410,0.0,NonFraud,90001916,2,Sachkontenbuchung,16:51:06
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1073.5,,-1073.5,,,0.0,0,475,475,0.0,NonFraud,4900001689,1,Materialabgang,16:51:06
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1073.5,,0.0,,,0.0,0,475,475,0.0,NonFraud,4900001689,2,Sachkontenbuchung,16:51:06
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,684.7,,-684.7,,,0.0,0,410,410,0.0,NonFraud,4900001689,3,Materialabgang,16:51:06
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,684.7,,0.0,,,0.0,0,410,410,0.0,NonFraud,4900001689,4,Sachkontenbuchung,16:51:06
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,6123.6,,0.0,,,6123.6,0,0,0,6123.6,NonFraud,90001917,1,Debitorische Rechnung,16:51:07
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,1915.2,,0.0,,,0.0,0,0,456,0.0,NonFraud,90001917,2,Sachkontenbuchung,16:51:07
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,1999.2,,0.0,,,0.0,0,0,476,0.0,NonFraud,90001917,3,Sachkontenbuchung,16:51:07
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,2209.2,,0.0,,,0.0,0,0,526,0.0,NonFraud,90001917,4,Sachkontenbuchung,16:51:07
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1030.56,,-1030.56,,,0.0,0,456,456,0.0,NonFraud,4900001690,1,Materialabgang,16:51:07
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1030.56,,0.0,,,0.0,0,456,456,0.0,NonFraud,4900001690,2,Sachkontenbuchung,16:51:07
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1075.76,,-1075.76,,,0.0,0,476,476,0.0,NonFraud,4900001690,3,Materialabgang,16:51:07
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1075.76,,0.0,,,0.0,0,476,476,0.0,NonFraud,4900001690,4,Sachkontenbuchung,16:51:07
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1188.76,,-1188.76,,,0.0,0,526,526,0.0,NonFraud,4900001690,5,Materialabgang,16:51:07
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1188.76,,0.0,,,0.0,0,526,526,0.0,NonFraud,4900001690,6,Sachkontenbuchung,16:51:07
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,1877.4,,0.0,,,1877.4,0,0,0,1877.4,NonFraud,90001918,1,Debitorische Rechnung,16:51:08
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,1877.4,,0.0,,,0.0,0,0,447,0.0,NonFraud,90001918,2,Sachkontenbuchung,16:51:08
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,1931.7,,0.0,,,1931.7,0,0,0,1931.7,NonFraud,90001919,1,Debitorische Rechnung,16:51:08
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,1931.7,,0.0,,,0.0,0,0,411,0.0,NonFraud,90001919,2,Sachkontenbuchung,16:51:08
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1010.22,,-1010.22,,,0.0,0,447,447,0.0,NonFraud,4900001691,1,Materialabgang,16:51:08
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1010.22,,0.0,,,0.0,0,447,447,0.0,NonFraud,4900001691,2,Sachkontenbuchung,16:51:08
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,686.37,,-686.37,,,0.0,0,411,411,0.0,NonFraud,4900001691,3,Materialabgang,16:51:08
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,686.37,,0.0,,,0.0,0,411,411,0.0,NonFraud,4900001691,4,Sachkontenbuchung,16:51:08
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,2180.8,,0.0,,,2180.8,0,0,0,2180.8,NonFraud,90001920,1,Debitorische Rechnung,16:51:09
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2180.8,,0.0,,,0.0,0,0,464,0.0,NonFraud,90001920,2,Sachkontenbuchung,16:51:09
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,4515.0,,0.0,,,4515.0,0,0,0,4515.0,NonFraud,90001921,1,Debitorische Rechnung,16:51:09
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,2381.4,,0.0,,,0.0,0,0,567,0.0,NonFraud,90001921,2,Sachkontenbuchung,16:51:09
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,2133.6,,0.0,,,0.0,0,0,508,0.0,NonFraud,90001921,3,Sachkontenbuchung,16:51:09
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,774.88,,-774.88,,,0.0,0,464,464,0.0,NonFraud,4900001692,1,Materialabgang,16:51:09
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,774.88,,0.0,,,0.0,0,464,464,0.0,NonFraud,4900001692,2,Sachkontenbuchung,16:51:09
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1281.42,,-1281.42,,,0.0,0,567,567,0.0,NonFraud,4900001692,3,Materialabgang,16:51:09
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1281.42,,0.0,,,0.0,0,567,567,0.0,NonFraud,4900001692,4,Sachkontenbuchung,16:51:09
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1148.08,,-1148.08,,,0.0,0,508,508,0.0,NonFraud,4900001692,5,Materialabgang,16:51:09
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1148.08,,0.0,,,0.0,0,508,508,0.0,NonFraud,4900001692,6,Sachkontenbuchung,16:51:09
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1213.62,,-1213.62,,,0.0,0,537,537,0.0,NonFraud,4900001693,1,Materialabgang,16:51:10
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1213.62,,0.0,,,0.0,0,537,537,0.0,NonFraud,4900001693,2,Sachkontenbuchung,16:51:10
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F16,S,,BSX,RMWL,WA01,848.36,,-848.36,,,0.0,0,508,508,0.0,NonFraud,4900001693,3,Materialabgang,16:51:10
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F16,S,,GBB,RMWL,WA01,848.36,,0.0,,,0.0,0,508,508,0.0,NonFraud,4900001693,4,Sachkontenbuchung,16:51:10
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1073.5,,-1073.5,,,0.0,0,475,475,0.0,NonFraud,4900001693,5,Materialabgang,16:51:10
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1073.5,,0.0,,,0.0,0,475,475,0.0,NonFraud,4900001693,6,Sachkontenbuchung,16:51:10
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,4250.4,,0.0,,,4250.4,0,0,0,4250.4,NonFraud,90001922,1,Debitorische Rechnung,16:51:11
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,2255.4,,0.0,,,0.0,0,0,537,0.0,NonFraud,90001922,2,Sachkontenbuchung,16:51:11
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,1995.0,,0.0,,,0.0,0,0,475,0.0,NonFraud,90001922,3,Sachkontenbuchung,16:51:11
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,2387.6,,0.0,,,2387.6,0,0,0,2387.6,NonFraud,90001923,1,Debitorische Rechnung,16:51:11
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F16,,,,SD00,,2387.6,,0.0,,,0.0,0,0,508,0.0,NonFraud,90001923,2,Sachkontenbuchung,16:51:11
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1288.2,,-1288.2,,,0.0,0,570,570,0.0,NonFraud,4900001694,1,Materialabgang,16:51:11
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1288.2,,0.0,,,0.0,0,570,570,0.0,NonFraud,4900001694,2,Sachkontenbuchung,16:51:11
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1021.52,,-1021.52,,,0.0,0,452,452,0.0,NonFraud,4900001694,3,Materialabgang,16:51:11
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1021.52,,0.0,,,0.0,0,452,452,0.0,NonFraud,4900001694,4,Sachkontenbuchung,16:51:11
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F12,S,,BSX,RMWL,WA01,1186.5,,-1186.5,,,0.0,0,525,525,0.0,NonFraud,4900001694,5,Materialabgang,16:51:11
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F12,S,,GBB,RMWL,WA01,1186.5,,0.0,,,0.0,0,525,525,0.0,NonFraud,4900001694,6,Sachkontenbuchung,16:51:11
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,6497.4,,0.0,,,6497.4,0,0,0,6497.4,NonFraud,90001924,1,Debitorische Rechnung,16:51:12
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,2394.0,,0.0,,,0.0,0,0,570,0.0,NonFraud,90001924,2,Sachkontenbuchung,16:51:12
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,1898.4,,0.0,,,0.0,0,0,452,0.0,NonFraud,90001924,3,Sachkontenbuchung,16:51:12
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F12,,,,SD00,,2205.0,,0.0,,,0.0,0,0,525,0.0,NonFraud,90001924,4,Sachkontenbuchung,16:51:12
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,4493.2,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001261,1,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,4493.2,,0.0,,,4493.2,0,0,0,0.0,NonFraud,1400001261,2,Debitorische Gutschrift,16:51:38
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,2360.4,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001261,3,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,2360.4,,0.0,,,2360.4,0,0,0,0.0,NonFraud,1400001261,4,Debitorische Gutschrift,16:51:38
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,1992.8,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001262,1,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,1992.8,,0.0,,,1992.8,0,0,0,0.0,NonFraud,1400001262,2,Debitorische Gutschrift,16:51:38
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,4515.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001262,3,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,4515.0,,0.0,,,4515.0,0,0,0,0.0,NonFraud,1400001262,4,Debitorische Gutschrift,16:51:38
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,4427.4,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001263,1,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,4427.4,,0.0,,,4427.4,0,0,0,0.0,NonFraud,1400001263,2,Debitorische Gutschrift,16:51:38
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,1831.2,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001263,3,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,1831.2,,0.0,,,1831.2,0,0,0,0.0,NonFraud,1400001263,4,Debitorische Gutschrift,16:51:38
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,4233.6,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001264,1,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,4233.6,,0.0,,,4233.6,0,0,0,0.0,NonFraud,1400001264,2,Debitorische Gutschrift,16:51:38
X,,X,,,0,,,,,,,,,H,,,,,,,AA,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,73238.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,1500000048,1,Sachkontenbuchung,16:51:38
X,,X,,,0,,,,,,,,V,S,,,,,X,X,,1.0,,160000.0,,,,,21,,,160000,K,,V01,,,160000.0,,RFBU,,73238.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,1500000048,2,Kreditorische Gutschrift,16:51:38
,,,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,,,,,,40,,,211120,S,211120.0,,,,,,RFBU,,1250.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000298,1,Sachkontenbuchung,16:51:39
X,,,,,0,,,,,,,,,H,,,,,,,,,,,,,,,50,,,2010,S,,,,,,,RFBU,,1250.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000298,2,Sachkontenbuchung,16:51:39
,,,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,,,,,,40,,,211130,S,211130.0,,,,,,RFBU,,50000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000299,1,Sachkontenbuchung,16:51:39
X,,,,,0,,,,,,,,,H,,,,,,,,,,,,,,,50,,,11010,S,,,,,,,RFBU,,50000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000299,2,Sachkontenbuchung,16:51:39
,,X,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,500000.0,,,,,40,,,500000,S,500000.0,,,,,,RFBU,,20000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000300,1,Sachkontenbuchung,16:51:39
X,,X,,,0,,,,,,,,,H,,,,,,,,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,20000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000300,2,Sachkontenbuchung,16:51:39
,,X,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,510000.0,,,,,40,,,510000,S,510000.0,,,,,,RFBU,,15000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000301,1,Sachkontenbuchung,16:51:39
X,,X,,,0,,,,,,,,,H,,,,,,,,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,15000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000301,2,Sachkontenbuchung,16:51:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,2108.4,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001265,1,Sachkontenbuchung,16:51:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,2108.4,,0.0,,,2108.4,0,0,0,0.0,NonFraud,1400001265,2,Debitorische Gutschrift,16:51:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,4460.4,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001266,1,Sachkontenbuchung,16:51:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,4460.4,,0.0,,,4460.4,0,0,0,0.0,NonFraud,1400001266,2,Debitorische Gutschrift,16:51:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,2185.5,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001266,3,Sachkontenbuchung,16:51:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,2185.5,,0.0,,,2185.5,0,0,0,0.0,NonFraud,1400001266,4,Debitorische Gutschrift,16:51:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300.0,,,,,40,,,113300,S,,,,,,,RFBU,,3924.5,,0.0,,,0.0,0,0,0,0.0,NonFraud,1400001267,1,Sachkontenbuchung,16:51:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1.0,,140000.0,,,,,11,,,140000,D,,,,,140000.0,,RFBU,,3924.5,,0.0,,,3924.5,0,0,0,0.0,NonFraud,1400001267,2,Debitorische Gutschrift,16:51:39
X,,,,,0,,X,,,,AA,AA,,S,,,AA,,,,AA,,,792000.0,ST,,,,89,M,ST,792000,M,,,AA-F16,S,,BSX,RMRU,WF01,40080.0,,40080.0,,,0.0,0,24000,24000,0.0,NonFraud,4900001695,1,Materialzugang,16:51:39
,,X,X,,0,,,,,,AA,AA,,H,,,AA,,,,AA,,,895000.0,ST,,,,91,S,ST,895000,S,895000.0,,AA-F16,S,,GBB,RMRU,WF01,40080.0,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900001695,2,Sachkontenbuchung,16:51:39
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P01,V,,BSX,RMRU,WA01,8122.22,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900001696,1,Materialabgang,16:51:39
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P01,V,,GBB,RMRU,WA01,8122.22,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900001696,2,Sachkontenbuchung,16:51:39
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P02,V,,BSX,RMRU,WA01,3832.73,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900001696,3,Materialabgang,16:51:39
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P02,V,,GBB,RMRU,WA01,3832.73,,0.0,,,0.0,0,24000,24000,0.0,NonFraud,4900001696,4,Sachkontenbuchung,16:51:39
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R01,V,,BSX,RMRU,WA01,5716.31,,0.0,,,0.0,0,2400,2400,0.0,NonFraud,4900001696,5,Materialabgang,16:51:39
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R01,V,,GBB,RMRU,WA01,5716.31,,0.0,,,0.0,0,2400,2400,0.0,NonFraud,4900001696,6,Sachkontenbuchung,16:51:39
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R02,V,,BSX,RMRU,WA01,10228.53,,0.0,,,0.0,0,1800,1800,0.0,NonFraud,4900001696,7,Materialabgang,16:51:39
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R02,V,,GBB,RMRU,WA01,10228.53,,0.0,,,0.0,0,1800,1800,0.0,NonFraud,4900001696,8,Sachkontenbuchung,16:51:39
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R03,V,,BSX,RMRU,WA01,3533.19,,0.0,,,0.0,0,600,600,0.0,NonFraud,4900001696,9,Materialabgang,16:51:39
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R03,V,,GBB,RMRU,WA01,3533.19,,0.0,,,0.0,0,600,600,0.0,NonFraud,4900001696,10,Sachkontenbuchung,16:51:39
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R04,V,,BSX,RMRU,WA01,2091.19,,0.0,,,0.0,0,2400,2400,0.0,NonFraud,4900001696,11,Materialabgang,16:51:39
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R04,V,,GBB,RMRU,WA01,2091.19,,0.0,,,0.0,0,2400,2400,0.0,NonFraud,4900001696,12,Sachkontenbuchung,16:51:39
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R05,V,,BSX,RMRU,WA01,9595.57,,0.0,,,0.0,0,8400,8400,0.0,NonFraud,4900001696,13,Materialabgang,16:51:39
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R05,V,,GBB,RMRU,WA01,9595.57,,0.0,,,0.0,0,8400,8400,0.0,NonFraud,4900001696,14,Sachkontenbuchung,16:51:39
