Bestandskonto,Bewertungsklasse,Einzelpostenanzeige moeglich,Erfolgskontentyp,Geschaeftsbereich,Gruppenkennzeichen,KZ EKBE,Kennzeichen: Posten nicht kopierbar ?,Kostenstelle,Kreditkontr_Bereich,Laufende Kontierung,PartnerPrctr,Profitcenter,Rechnungsbezug,Soll/Haben-Kennz_,Sperrgrund Menge,Steuerkennzeichen,Bewertungskreis,Steuerstandort,Umsatzwirksam,Verwaltung offener Posten,Werk,Zahlungsbedingung,Zahlungssperre,Alternative Kontonummer,Basismengeneinheit,BestPreisMngEinheit,Bestandsbuchung,Bestellmengeneinheit,Buchungsschluessel,Buchungszeilen-Id,ErfassungsMngEinh,Hauptbuchkonto,Kontoart,Kostenart,Kreditor,Material,Preissteuerung,Sachkonto,Vorgang,Vorgangsart GL,Wertestring,Betrag Hauswaehr,Betrag,Betrag_5,Gesamtbestand,Gesamtwert,Kreditkontr_betrag,Menge in BPME,Menge in ErfassME,Menge,Skontobasis,Label,Belegnummer,Position,Transaktionsart,Erfassungsuhrzeit
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F03,S,,BSX,RMWL,WA01,447.72,,-447.72,,,0,0,364,364,0,NonFraud,4900002109,1,Materialabgang,14:35:45
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F03,S,,GBB,RMWL,WA01,447.72,,0,,,0,0,364,364,0,NonFraud,4900002109,2,Sachkontenbuchung,14:35:45
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2342.89,,0,,,2342.89,0,0,0,2342.89,NonFraud,90003016,1,Debitorische Rechnung,14:35:46
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F04,,,,SD00,,2342.89,,0,,,0,0,0,361,0,NonFraud,90003016,2,Sachkontenbuchung,14:35:46
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F04,S,,BSX,RMWL,WA01,285.19,,-285.19,,,0,0,361,361,0,NonFraud,4900002110,1,Materialabgang,14:35:46
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F04,S,,GBB,RMWL,WA01,285.19,,0,,,0,0,361,361,0,NonFraud,4900002110,2,Sachkontenbuchung,14:35:46
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1843.16,,0,,,1843.16,0,0,0,1843.16,NonFraud,90003017,1,Debitorische Rechnung,14:35:47
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F03,,,,SD00,,1843.16,,0,,,0,0,0,284,0,NonFraud,90003017,2,Sachkontenbuchung,14:35:47
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F03,S,,BSX,RMWL,WA01,349.32,,-349.32,,,0,0,284,284,0,NonFraud,4900002111,1,Materialabgang,14:35:47
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F03,S,,GBB,RMWL,WA01,349.32,,0,,,0,0,284,284,0,NonFraud,4900002111,2,Sachkontenbuchung,14:35:47
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F04,S,,BSX,RMWL,WA01,230.68,,-230.68,,,0,0,292,292,0,NonFraud,4900002112,1,Materialabgang,14:35:47
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F04,S,,GBB,RMWL,WA01,230.68,,0,,,0,0,292,292,0,NonFraud,4900002112,2,Sachkontenbuchung,14:35:47
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1895.08,,0,,,1895.08,0,0,0,1895.08,NonFraud,90003018,1,Debitorische Rechnung,14:35:48
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F04,,,,SD00,,1895.08,,0,,,0,0,0,292,0,NonFraud,90003018,2,Sachkontenbuchung,14:35:48
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F03,S,,BSX,RMWL,WA01,353.01,,-353.01,,,0,0,287,287,0,NonFraud,4900002113,1,Materialabgang,14:35:48
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F03,S,,GBB,RMWL,WA01,353.01,,0,,,0,0,287,287,0,NonFraud,4900002113,2,Sachkontenbuchung,14:35:48
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1862.63,,0,,,1862.63,0,0,0,1862.63,NonFraud,90003019,1,Debitorische Rechnung,14:35:49
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F03,,,,SD00,,1862.63,,0,,,0,0,0,287,0,NonFraud,90003019,2,Sachkontenbuchung,14:35:49
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,1959.98,,0,,,1959.98,0,0,0,1959.98,NonFraud,90003020,1,Debitorische Rechnung,14:35:49
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F03,,,,SD00,,1959.98,,0,,,0,0,0,302,0,NonFraud,90003020,2,Sachkontenbuchung,14:35:49
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F03,S,,BSX,RMWL,WA01,371.46,,-371.46,,,0,0,302,302,0,NonFraud,4900002114,1,Materialabgang,14:35:49
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F03,S,,GBB,RMWL,WA01,371.46,,0,,,0,0,302,302,0,NonFraud,4900002114,2,Sachkontenbuchung,14:35:49
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,2394.81,,0,,,2394.81,0,0,0,2394.81,NonFraud,90003021,1,Debitorische Rechnung,14:35:50
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F15,,,,SD00,,2394.81,,0,,,0,0,0,369,0,NonFraud,90003021,2,Sachkontenbuchung,14:35:50
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000,ST,,,,99,M,ST,792000,M,,,AA-F15,S,,BSX,RMWL,WA01,498.15,,-498.15,,,0,0,369,369,0,NonFraud,4900002115,1,Materialabgang,14:35:50
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F15,S,,GBB,RMWL,WA01,498.15,,0,,,0,0,369,369,0,NonFraud,4900002115,2,Sachkontenbuchung,14:35:50
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,4341.81,,0,,,0,0,0,0,0,NonFraud,1400001697,1,Sachkontenbuchung,14:36:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,4341.81,,0,,,4341.81,0,0,0,0,NonFraud,1400001697,2,Debitorische Gutschrift,14:36:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1959.98,,0,,,0,0,0,0,0,NonFraud,1400001698,1,Sachkontenbuchung,14:36:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1959.98,,0,,,1959.98,0,0,0,0,NonFraud,1400001698,2,Debitorische Gutschrift,14:36:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2226.07,,0,,,0,0,0,0,0,NonFraud,1400001699,1,Sachkontenbuchung,14:36:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2226.07,,0,,,2226.07,0,0,0,0,NonFraud,1400001699,2,Debitorische Gutschrift,14:36:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1882.1,,0,,,0,0,0,0,0,NonFraud,1400001700,1,Sachkontenbuchung,14:36:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1882.1,,0,,,1882.1,0,0,0,0,NonFraud,1400001700,2,Debitorische Gutschrift,14:36:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,220.66,,0,,,0,0,0,0,0,NonFraud,1400001701,1,Sachkontenbuchung,14:36:39
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,220.66,,0,,,220.66,0,0,0,0,NonFraud,1400001701,2,Debitorische Gutschrift,14:36:39
X,,X,,,0,,,,,,,,,H,,,,,,,AA,,,113300,,,,,50,,,113300,S,,,,,,,RFBU,,62720,,0,,,0,0,0,0,0,NonFraud,1500000036,1,Sachkontenbuchung,14:36:39
X,,X,,,0,,,,,,,,V,S,,,,,X,X,,1,,160000,,,,,21,,,160000,K,,V02,,,160000,,RFBU,,62720,,0,,,0,0,0,0,0,NonFraud,1500000036,2,Kreditorische Gutschrift,14:36:39
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,4315.85,,0,,,0,0,0,0,0,NonFraud,1400001702,1,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,4315.85,,0,,,4315.85,0,0,0,0,NonFraud,1400001702,2,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2141.7,,0,,,0,0,0,0,0,NonFraud,1400001703,1,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2141.7,,0,,,2141.7,0,0,0,0,NonFraud,1400001703,2,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2174.15,,0,,,0,0,0,0,0,NonFraud,1400001704,1,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2174.15,,0,,,2174.15,0,0,0,0,NonFraud,1400001704,2,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2050.84,,0,,,0,0,0,0,0,NonFraud,1400001705,1,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2050.84,,0,,,2050.84,0,0,0,0,NonFraud,1400001705,2,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1895.08,,0,,,0,0,0,0,0,NonFraud,1400001706,1,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1895.08,,0,,,1895.08,0,0,0,0,NonFraud,1400001706,2,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,6619.53,,0,,,0,0,0,0,0,NonFraud,1400001707,1,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,6619.53,,0,,,6619.53,0,0,0,0,NonFraud,1400001707,2,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2299.71,,0,,,0,0,0,0,0,NonFraud,1400001708,1,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2299.71,,0,,,2299.71,0,0,0,0,NonFraud,1400001708,2,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2271.5,,0,,,0,0,0,0,0,NonFraud,1400001708,3,Sachkontenbuchung,14:36:40
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2271.5,,0,,,2271.5,0,0,0,0,NonFraud,1400001708,4,Debitorische Gutschrift,14:36:40
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2037.86,,0,,,0,0,0,0,0,NonFraud,1400001709,1,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2037.86,,0,,,2037.86,0,0,0,0,NonFraud,1400001709,2,Debitorische Gutschrift,14:36:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,6116.25,,0,,,0,0,0,0,0,NonFraud,1400001709,3,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,6116.25,,0,,,6116.25,0,0,0,0,NonFraud,1400001709,4,Debitorische Gutschrift,14:36:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2089.78,,0,,,0,0,0,0,0,NonFraud,1400001710,1,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2089.78,,0,,,2089.78,0,0,0,0,NonFraud,1400001710,2,Debitorische Gutschrift,14:36:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2173.89,,0,,,0,0,0,0,0,NonFraud,1400001711,1,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2173.89,,0,,,2173.89,0,0,0,0,NonFraud,1400001711,2,Debitorische Gutschrift,14:36:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,4438.65,,0,,,0,0,0,0,0,NonFraud,1400001711,3,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,4438.65,,0,,,4438.65,0,0,0,0,NonFraud,1400001711,4,Debitorische Gutschrift,14:36:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,1914.55,,0,,,0,0,0,0,0,NonFraud,1400001712,1,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,1914.55,,0,,,1914.55,0,0,0,0,NonFraud,1400001712,2,Debitorische Gutschrift,14:36:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2284.48,,0,,,0,0,0,0,0,NonFraud,1400001713,1,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2284.48,,0,,,2284.48,0,0,0,0,NonFraud,1400001713,2,Debitorische Gutschrift,14:36:41
X,,X,,,0,,,,,,,AA,,S,,,,,,,AA,,,113300,,,,,40,,,113300,S,,,,,,,RFBU,,2336.4,,0,,,0,0,0,0,0,NonFraud,1400001714,1,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,AA,,,,V,H,,,,,X,X,,1,,140000,,,,,11,,,140000,D,,,,,140000,,RFBU,,2336.4,,0,,,2336.4,0,0,0,0,NonFraud,1400001714,2,Debitorische Gutschrift,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R02,V,,BSX,RMWE,WE01,126480,126480,0,40800,209798.36,0,24000,24000,24000,0,NonFraud,5000000042,1,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R02,V,,WRX,RMWE,WE01,126480,126480,0,40800,209798.36,0,24000,24000,24000,0,NonFraud,5000000042,2,Sachkontenbuchung,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R02,V,,BSX,RMWE,WE01,25296,25296,0,40800,209798.36,0,4800,4800,4800,0,NonFraud,5000000042,3,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R02,V,,WRX,RMWE,WE01,25296,25296,0,40800,209798.36,0,4800,4800,4800,0,NonFraud,5000000042,4,Sachkontenbuchung,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R03,V,,BSX,RMWE,WE01,128952,128952,0,42000,243312.95,0,21600,21600,21600,0,NonFraud,5000000042,5,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R03,V,,WRX,RMWE,WE01,128952,128952,0,42000,243312.95,0,21600,21600,21600,0,NonFraud,5000000042,6,Sachkontenbuchung,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R03,V,,BSX,RMWE,WE01,50148,50148,0,42000,243312.95,0,8400,8400,8400,0,NonFraud,5000000042,7,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R03,V,,WRX,RMWE,WE01,50148,50148,0,42000,243312.95,0,8400,8400,8400,0,NonFraud,5000000042,8,Sachkontenbuchung,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R05,V,,BSX,RMWE,WE01,55860,55860,0,134975,166881,0,42000,42000,42000,0,NonFraud,5000000042,9,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R05,V,,WRX,RMWE,WE01,55860,55860,0,134975,166881,0,42000,42000,42000,0,NonFraud,5000000042,10,Sachkontenbuchung,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R05,V,,BSX,RMWE,WE01,35378,35378,0,134975,166881,0,26600,26600,26600,0,NonFraud,5000000042,11,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R05,V,,WRX,RMWE,WE01,35378,35378,0,134975,166881,0,26600,26600,26600,0,NonFraud,5000000042,12,Sachkontenbuchung,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R06,V,,BSX,RMWE,WE01,31920,31920,0,134975,96514.89,0,42000,42000,42000,0,NonFraud,5000000042,13,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R06,V,,WRX,RMWE,WE01,31920,31920,0,134975,96514.89,0,42000,42000,42000,0,NonFraud,5000000042,14,Sachkontenbuchung,14:36:41
X,3000,,,,0,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0,KG,89,M,KG,300000,M,,V01,AA-R06,V,,BSX,RMWE,WE01,20216,20216,0,134975,96514.89,0,26600,26600,26600,0,NonFraud,5000000042,15,Materialzugang,14:36:41
X,3000,X,,,0,X,X,,,0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,96,W,KG,191100,S,,V01,AA-R06,V,,WRX,RMWE,WE01,20216,20216,0,134975,96514.89,0,26600,26600,26600,0,NonFraud,5000000042,16,Sachkontenbuchung,14:36:41
X,,X,,,0,,,,,,,,,H,,XI,,,X,X,,1,R,160000,,,,,31,,,160000,K,,V01,,,160000,KBS,RMRP,,474250,,0,,,0,0,0,0,474250,NonFraud,5100000039,1,Kreditorische Rechnung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R02,V,,WRX,RMRP,RE01,126480,126480,0,40800,209798.36,0,24000,24000,24000,0,NonFraud,5100000039,2,Sachkontenbuchung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R02,V,,WRX,RMRP,RE01,25296,25296,0,40800,209798.36,0,4800,4800,4800,0,NonFraud,5100000039,3,Sachkontenbuchung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R03,V,,WRX,RMRP,RE01,128952,128952,0,42000,243312.95,0,21600,21600,21600,0,NonFraud,5100000039,4,Sachkontenbuchung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R03,V,,WRX,RMRP,RE01,50148,50148,0,42000,243312.95,0,8400,8400,8400,0,NonFraud,5100000039,5,Sachkontenbuchung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R05,V,,WRX,RMRP,RE01,55860,55860,0,134975,166881,0,42000,42000,42000,0,NonFraud,5100000039,6,Sachkontenbuchung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R05,V,,WRX,RMRP,RE01,35378,35378,0,134975,166881,0,26600,26600,26600,0,NonFraud,5100000039,7,Sachkontenbuchung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R06,V,,WRX,RMRP,RE01,31920,31920,0,134975,96514.89,0,42000,42000,42000,0,NonFraud,5100000039,8,Sachkontenbuchung,14:36:42
X,3000,X,,,1,X,X,,,0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100,KG,KG,0,KG,86,W,KG,191100,S,,,AA-R06,V,,WRX,RMRP,RE01,20216,20216,0,134975,96514.89,0,26600,26600,26600,0,NonFraud,5100000039,9,Sachkontenbuchung,14:36:42
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1,,140000,,,,,1,,,140000,D,,,,,140000,,SD00,,4036.78,,0,,,4036.78,0,0,0,4036.78,NonFraud,90003022,1,Debitorische Rechnung,14:36:43
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F15,,,,SD00,,1862.63,,0,,,0,0,0,287,0,NonFraud,90003022,2,Sachkontenbuchung,14:36:43
,,X,X,1,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000,ST,,,,50,,,800000,S,800000,,AA-F15,,,,SD00,,2174.15,,0,,,0,0,0,335,0,NonFraud,90003022,3,Sachkontenbuchung,14:36:43
X,,,,,0,,X,,,,AA,AA,,S,,,AA,,,,AA,,,792000,ST,,,,89,M,ST,792000,M,,,AA-F02,S,,BSX,RMRU,WF01,19680,,19680,,,0,0,16000,16000,0,NonFraud,4900002116,1,Materialzugang,14:36:43
,,X,X,,0,,,,,,AA,AA,,H,,,AA,,,,AA,,,895000,ST,,,,91,S,ST,895000,S,895000,,AA-F02,S,,GBB,RMRU,WF01,19680,,0,,,0,0,16000,16000,0,NonFraud,4900002116,2,Sachkontenbuchung,14:36:43
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R02,V,,BSX,RMRU,WA01,12341.08,,0,,,0,0,2400,2400,0,NonFraud,4900002117,1,Materialabgang,14:36:43
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R02,V,,GBB,RMRU,WA01,12341.08,,0,,,0,0,2400,2400,0,NonFraud,4900002117,2,Sachkontenbuchung,14:36:43
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R05,V,,BSX,RMRU,WA01,3461.88,,0,,,0,0,2800,2800,0,NonFraud,4900002117,3,Materialabgang,14:36:43
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R05,V,,GBB,RMRU,WA01,3461.88,,0,,,0,0,2800,2800,0,NonFraud,4900002117,4,Sachkontenbuchung,14:36:43
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R06,V,,BSX,RMRU,WA01,2002.16,,0,,,0,0,2800,2800,0,NonFraud,4900002117,5,Materialabgang,14:36:43
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000,KG,,,,81,S,KG,400000,S,400000,,AA-R06,V,,GBB,RMRU,WA01,2002.16,,0,,,0,0,2800,2800,0,NonFraud,4900002117,6,Sachkontenbuchung,14:36:43
