TX_ID,ALERT_TYPE
689423,mule_fanin
689487,mule_fanin
689740,mule_fanin
689769,mule_fanin
689774,invoice_kickback
689972,laundering_cycle
690426,lapping
690560,laundering_cycle
690721,invoice_kickback
690851,invoice_kickback
691123,lapping
691197,invoice_kickback
691649,laundering_cycle
691750,laundering_cycle
691790,mule_fanin
691809,mule_fanin
691819,laundering_cycle
691826,laundering_cycle
691827,laundering_cycle
691831,laundering_cycle
691851,mule_fanin
691860,laundering_cycle
692197,laundering_cycle
692211,mule_fanin
692403,invoice_kickback
692623,mule_fanin
692760,laundering_cycle
692921,lapping
692971,lapping
693086,larceny
693137,mule_fanin
693198,invoice_kickback
693688,larceny
693826,mule_fanin
694005,lapping
694365,mule_fanin
694491,invoice_kickback
695262,mule_fanin
695839,mule_fanin
695864,mule_fanin
695870,mule_fanin
695926,invoice_kickback
696160,mule_fanin
696164,mule_fanin
696256,lapping
696287,larceny
696288,larceny
696399,lapping
696469,larceny
696709,invoice_kickback
696741,lapping
697215,lapping
697405,laundering_cycle
697800,larceny
697965,larceny
698509,invoice_kickback
699228,mule_fanin
699616,mule_fanin
699791,mule_fanin
699941,lapping
700164,mule_fanin
700247,larceny
700509,invoice_kickback
700975,laundering_cycle
701255,mule_fanin
701264,laundering_cycle
701481,laundering_cycle
701693,larceny
701767,lapping
702302,larceny
702448,laundering_cycle
702973,laundering_cycle
703315,laundering_cycle
703350,mule_fanin
703395,mule_fanin
703639,invoice_kickback
703734,mule_fanin
703746,laundering_cycle
704788,mule_fanin
705029,mule_fanin
705095,larceny
705358,mule_fanin
705917,mule_fanin
705968,mule_fanin
706157,laundering_cycle
706915,laundering_cycle
706917,mule_fanin
706944,laundering_cycle
706972,laundering_cycle
707215,mule_fanin
707247,lapping
707251,lapping
707305,laundering_cycle
707534,larceny
707567,larceny
707934,mule_fanin
708046,larceny
708151,lapping
708318,laundering_cycle
708484,larceny
708490,laundering_cycle
708643,laundering_cycle
709024,laundering_cycle
709780,laundering_cycle
710011,laundering_cycle
710158,mule_fanin
710370,laundering_cycle
710475,laundering_cycle
710481,laundering_cycle
710501,mule_fanin
710504,laundering_cycle
710529,mule_fanin
710613,laundering_cycle
710632,laundering_cycle
710637,laundering_cycle
710644,mule_fanin
710700,lapping
710722,larceny
710726,lapping
710776,lapping
710807,laundering_cycle
710870,lapping
711009,mule_fanin
711178,laundering_cycle
711192,laundering_cycle
711217,laundering_cycle
711313,laundering_cycle
711493,mule_fanin
711517,laundering_cycle
711584,mule_fanin
711629,laundering_cycle
711733,laundering_cycle
711886,lapping
712466,mule_fanin
712499,laundering_cycle
712535,mule_fanin
712558,mule_fanin
712874,invoice_kickback
713038,larceny
713052,larceny
713114,larceny
713131,mule_fanin
713167,laundering_cycle
713195,mule_fanin
713228,lapping
713312,lapping
713369,invoice_kickback
713500,laundering_cycle
713551,lapping
713712,larceny
713784,mule_fanin
714051,laundering_cycle
714244,mule_fanin
714308,mule_fanin
714350,mule_fanin
714351,laundering_cycle
714359,mule_fanin
714367,laundering_cycle
714381,mule_fanin
714383,laundering_cycle
714403,laundering_cycle
714414,laundering_cycle
714489,mule_fanin
714935,laundering_cycle
715028,lapping
715483,lapping
715506,mule_fanin
715771,laundering_cycle
716012,invoice_kickback
716137,laundering_cycle
716767,laundering_cycle
716839,mule_fanin
716853,invoice_kickback
716957,laundering_cycle
717012,lapping
717174,mule_fanin
717182,mule_fanin
717243,invoice_kickback
717919,mule_fanin
717952,invoice_kickback
718004,laundering_cycle
718016,invoice_kickback
718040,invoice_kickback
718046,mule_fanin
718062,laundering_cycle
718077,laundering_cycle
718087,laundering_cycle
718230,laundering_cycle
718673,larceny
718729,laundering_cycle
718869,mule_fanin
718884,mule_fanin
718953,lapping
719199,laundering_cycle
719243,mule_fanin
719577,mule_fanin
719604,laundering_cycle
719642,mule_fanin
719938,laundering_cycle
720019,invoice_kickback
720270,laundering_cycle
720294,invoice_kickback
720381,mule_fanin
720426,laundering_cycle
720569,laundering_cycle
720902,laundering_cycle
721092,laundering_cycle
721255,invoice_kickback
721332,laundering_cycle
721483,mule_fanin
721576,laundering_cycle
721578,laundering_cycle
721583,laundering_cycle
721594,laundering_cycle
721598,mule_fanin
721614,laundering_cycle
721650,laundering_cycle
721665,mule_fanin
722283,mule_fanin
722430,invoice_kickback
723261,laundering_cycle
723266,lapping
723624,lapping
723633,laundering_cycle
724324,mule_fanin
724340,mule_fanin
724496,mule_fanin
725359,mule_fanin
725475,laundering_cycle
725499,laundering_cycle
725507,mule_fanin
725510,laundering_cycle
725677,laundering_cycle
725698,laundering_cycle
725757,laundering_cycle
725826,invoice_kickback
725894,mule_fanin
725971,laundering_cycle
726335,laundering_cycle
726358,mule_fanin
726396,mule_fanin
726397,laundering_cycle
726473,larceny
726545,lapping
726906,invoice_kickback
726917,mule_fanin
726935,laundering_cycle
727116,invoice_kickback
727223,laundering_cycle
727695,mule_fanin
727865,laundering_cycle
728122,mule_fanin
728382,mule_fanin
728487,mule_fanin
729050,invoice_kickback
729074,mule_fanin
729639,larceny
730216,mule_fanin
730285,mule_fanin
730434,laundering_cycle
730471,laundering_cycle
730852,lapping
731210,laundering_cycle
731265,lapping
731291,lapping
731308,invoice_kickback
731326,laundering_cycle
731596,laundering_cycle
731936,mule_fanin
732143,laundering_cycle
732208,mule_fanin
732501,laundering_cycle
732504,mule_fanin
732513,mule_fanin
732523,laundering_cycle
732547,mule_fanin
732642,laundering_cycle
732735,mule_fanin
732840,mule_fanin
732882,laundering_cycle
733015,laundering_cycle
733115,laundering_cycle
733230,laundering_cycle
733622,laundering_cycle
733722,lapping
733754,mule_fanin
733787,laundering_cycle
733885,invoice_kickback
733945,invoice_kickback
733985,laundering_cycle
734145,invoice_kickback
734324,mule_fanin
734385,laundering_cycle
734411,laundering_cycle
734467,laundering_cycle
734480,mule_fanin
734535,laundering_cycle
734555,mule_fanin
734607,mule_fanin
734612,laundering_cycle
734614,lapping
734843,laundering_cycle
735063,laundering_cycle
735147,laundering_cycle
735205,larceny
735548,mule_fanin
735597,lapping
735647,lapping
735843,invoice_kickback
735864,larceny
735996,mule_fanin
736021,laundering_cycle
736036,mule_fanin
736088,laundering_cycle
736151,laundering_cycle
736168,mule_fanin
736204,invoice_kickback
736206,invoice_kickback
736234,laundering_cycle
736237,laundering_cycle
736260,laundering_cycle
736262,laundering_cycle
736266,mule_fanin
736278,mule_fanin
736295,laundering_cycle
736417,mule_fanin
736532,laundering_cycle
736781,lapping
736896,laundering_cycle
736968,larceny
737089,mule_fanin
737311,invoice_kickback
737726,lapping
738257,mule_fanin
738269,laundering_cycle
738308,laundering_cycle
738465,mule_fanin
738490,mule_fanin
738626,mule_fanin
738834,invoice_kickback
738851,mule_fanin
738875,mule_fanin
739011,mule_fanin
739227,laundering_cycle
739441,lapping
739738,laundering_cycle
739933,mule_fanin
739963,laundering_cycle
739981,laundering_cycle
739992,mule_fanin
740020,mule_fanin
740378,laundering_cycle
740480,lapping
740525,laundering_cycle
741075,lapping
741229,laundering_cycle
741329,mule_fanin
741552,laundering_cycle
741641,mule_fanin
741733,invoice_kickback
741791,laundering_cycle
741813,lapping
741986,invoice_kickback
742013,mule_fanin
742327,mule_fanin
742800,lapping
742912,invoice_kickback
743419,mule_fanin
743487,mule_fanin
743505,mule_fanin
743506,mule_fanin
743549,mule_fanin
743876,laundering_cycle
743890,invoice_kickback
744256,lapping
744891,laundering_cycle
745159,invoice_kickback
745330,laundering_cycle
745416,mule_fanin
745528,laundering_cycle
745614,invoice_kickback
745722,mule_fanin
746238,laundering_cycle
746366,mule_fanin
746522,mule_fanin
746813,mule_fanin
747263,mule_fanin
747274,mule_fanin
747311,mule_fanin
747375,lapping
747670,invoice_kickback
747895,mule_fanin
747952,laundering_cycle
748285,laundering_cycle
748399,larceny
748486,invoice_kickback
748615,lapping
748712,mule_fanin
749618,mule_fanin
749669,mule_fanin
749674,mule_fanin
749846,mule_fanin
750154,laundering_cycle
750256,laundering_cycle
750272,mule_fanin
750543,mule_fanin
750772,laundering_cycle
750811,laundering_cycle
750816,laundering_cycle
750843,mule_fanin
750892,laundering_cycle
750989,lapping
751059,mule_fanin
751087,laundering_cycle
751158,laundering_cycle
751323,laundering_cycle
751387,laundering_cycle
751408,invoice_kickback
751511,laundering_cycle
751608,lapping
751648,laundering_cycle
751730,larceny
751750,mule_fanin
751864,lapping
751929,laundering_cycle
752072,laundering_cycle
752197,lapping
752283,laundering_cycle
752430,invoice_kickback
752512,lapping
752578,laundering_cycle
752581,larceny
752612,mule_fanin
752642,mule_fanin
752807,mule_fanin
752960,invoice_kickback
753111,laundering_cycle
753193,invoice_kickback
753413,invoice_kickback
753564,mule_fanin
753765,laundering_cycle
754090,invoice_kickback
754276,mule_fanin
754283,mule_fanin
754305,mule_fanin
754414,larceny
754466,lapping
754832,mule_fanin
755195,mule_fanin
755213,mule_fanin
755224,mule_fanin
755239,lapping
755452,mule_fanin
755539,laundering_cycle
755675,invoice_kickback
755676,mule_fanin
756041,mule_fanin
756179,mule_fanin
756268,invoice_kickback
756293,mule_fanin
756607,lapping
756674,lapping
756678,invoice_kickback
756740,laundering_cycle
756810,invoice_kickback
756962,laundering_cycle
757125,laundering_cycle
757327,mule_fanin
757376,lapping
757491,laundering_cycle
757561,invoice_kickback
757568,invoice_kickback
757635,mule_fanin
757670,invoice_kickback
757711,invoice_kickback
757728,mule_fanin
757797,invoice_kickback
758025,laundering_cycle
758076,laundering_cycle
758084,mule_fanin
758088,mule_fanin
758090,laundering_cycle
758097,laundering_cycle
758111,mule_fanin
758120,laundering_cycle
758124,mule_fanin
758131,laundering_cycle
758138,laundering_cycle
758167,larceny
758432,larceny
758591,lapping
758689,laundering_cycle
758721,mule_fanin
758841,laundering_cycle
759226,mule_fanin
759713,laundering_cycle
759775,laundering_cycle
759810,laundering_cycle
760162,invoice_kickback
760366,larceny
760627,laundering_cycle
760706,lapping
760933,lapping
761208,laundering_cycle
761397,laundering_cycle
761518,mule_fanin
761605,laundering_cycle
761642,laundering_cycle
761662,laundering_cycle
761678,laundering_cycle
761737,mule_fanin
761742,laundering_cycle
761747,laundering_cycle
761756,laundering_cycle
761777,mule_fanin
761787,mule_fanin
761799,mule_fanin
761811,invoice_kickback
761828,mule_fanin
761952,mule_fanin
762429,lapping
762668,laundering_cycle
763080,mule_fanin
763284,mule_fanin
763354,invoice_kickback
763682,lapping
763722,larceny
764146,larceny
764402,mule_fanin
764534,mule_fanin
764581,mule_fanin
765261,mule_fanin
765288,mule_fanin
765751,larceny
766096,mule_fanin
766207,mule_fanin
766212,invoice_kickback
766242,larceny
766376,mule_fanin
766378,larceny
766506,laundering_cycle
766674,mule_fanin
766796,larceny
767171,lapping
767270,mule_fanin
767376,mule_fanin
767981,mule_fanin
767983,mule_fanin
768052,mule_fanin
768257,mule_fanin
768828,mule_fanin
769099,mule_fanin
769262,mule_fanin
769277,mule_fanin
769320,invoice_kickback
769322,mule_fanin
769539,mule_fanin
769833,invoice_kickback
769876,larceny
770032,mule_fanin
770036,mule_fanin
770059,lapping
770093,mule_fanin
770687,mule_fanin
770688,mule_fanin
770729,invoice_kickback
770761,mule_fanin
770865,larceny
770938,invoice_kickback
770953,invoice_kickback
771093,laundering_cycle
771196,larceny
771434,laundering_cycle
771457,mule_fanin
771686,laundering_cycle
771753,laundering_cycle
771786,mule_fanin
771862,laundering_cycle
771925,lapping
772105,mule_fanin
772402,mule_fanin
772641,mule_fanin
772833,mule_fanin
772881,laundering_cycle
772887,mule_fanin
772926,laundering_cycle
772948,mule_fanin
772989,lapping
773075,mule_fanin
773115,mule_fanin
773132,mule_fanin
773426,laundering_cycle
773615,mule_fanin
773629,lapping
773914,larceny
774146,mule_fanin
774169,lapping
774447,invoice_kickback
774751,mule_fanin
774766,invoice_kickback
774880,mule_fanin
775010,lapping
775077,mule_fanin
775196,lapping
775258,mule_fanin
775577,mule_fanin
775884,mule_fanin
776129,mule_fanin
776381,mule_fanin
776388,mule_fanin
776411,mule_fanin
776513,mule_fanin
776516,mule_fanin
776517,mule_fanin
776529,mule_fanin
776542,mule_fanin
776552,invoice_kickback
776558,mule_fanin
776586,mule_fanin
777009,mule_fanin
777243,mule_fanin
777408,larceny
777432,mule_fanin
777760,larceny
777765,mule_fanin
777806,lapping
777933,lapping
777998,mule_fanin
778045,invoice_kickback
778101,lapping
778301,invoice_kickback
778343,mule_fanin
778388,mule_fanin
778516,mule_fanin
778576,lapping
778676,mule_fanin
778785,laundering_cycle
778919,mule_fanin
779020,laundering_cycle
779058,mule_fanin
779266,laundering_cycle
779315,mule_fanin
779395,mule_fanin
779399,mule_fanin
779409,mule_fanin
779411,mule_fanin
779427,mule_fanin
779432,mule_fanin
779434,mule_fanin
779436,mule_fanin
779784,lapping
779829,invoice_kickback
779975,larceny
779995,mule_fanin
780010,mule_fanin
780016,larceny
780039,lapping
780092,mule_fanin
780321,larceny
780432,larceny
780500,larceny
780502,mule_fanin
780636,lapping
780644,larceny
780724,mule_fanin
780942,mule_fanin
781003,mule_fanin
781015,mule_fanin
781079,mule_fanin
781240,mule_fanin
781278,mule_fanin
781299,mule_fanin
781393,mule_fanin
781472,mule_fanin
781499,mule_fanin
781592,mule_fanin
782564,mule_fanin
782865,larceny
783495,laundering_cycle
783499,mule_fanin
783852,mule_fanin
784130,lapping
784187,mule_fanin
784511,mule_fanin
784606,mule_fanin
784661,invoice_kickback
784753,mule_fanin
784898,mule_fanin
785208,mule_fanin
785625,laundering_cycle
785639,laundering_cycle
785649,mule_fanin
785669,laundering_cycle
785796,invoice_kickback
786372,mule_fanin
786458,lapping
786489,mule_fanin
786544,larceny
786628,mule_fanin
786742,larceny
786799,mule_fanin
787009,larceny
787105,larceny
787106,lapping
787225,mule_fanin
787642,lapping
788117,lapping
788352,mule_fanin
788510,laundering_cycle
788557,mule_fanin
788590,lapping
788703,invoice_kickback
788801,larceny
788816,lapping
789391,laundering_cycle
789412,mule_fanin
789533,mule_fanin
789968,mule_fanin
789995,invoice_kickback
790010,mule_fanin
790201,laundering_cycle
790236,laundering_cycle
790245,mule_fanin
790246,invoice_kickback
790258,mule_fanin
790262,laundering_cycle
790263,mule_fanin
790691,invoice_kickback
790850,laundering_cycle
790998,invoice_kickback
791072,mule_fanin
791186,laundering_cycle
791489,laundering_cycle
791524,invoice_kickback
791607,larceny
791961,mule_fanin
792514,laundering_cycle
793009,laundering_cycle
793211,laundering_cycle
793945,mule_fanin
793977,mule_fanin
794166,mule_fanin
794234,mule_fanin
794238,mule_fanin
794244,mule_fanin
794268,mule_fanin
794275,invoice_kickback
794320,mule_fanin
794338,mule_fanin
794413,mule_fanin
794449,lapping
794561,invoice_kickback
794572,larceny
794828,lapping
794886,mule_fanin
795155,invoice_kickback
795529,lapping
795953,lapping
796475,lapping
797569,mule_fanin
798139,mule_fanin
798279,mule_fanin
798335,mule_fanin
798551,invoice_kickback
798683,lapping
798923,larceny
799118,laundering_cycle
799480,invoice_kickback
799523,mule_fanin
799839,mule_fanin
799993,larceny
800454,mule_fanin
800470,larceny
800482,lapping
800608,laundering_cycle
801211,mule_fanin
801756,mule_fanin
801761,mule_fanin
801808,mule_fanin
801967,lapping
802236,mule_fanin
802268,mule_fanin
802370,lapping
802396,lapping
802509,larceny
802573,invoice_kickback
802854,mule_fanin
803097,laundering_cycle
803477,mule_fanin
803488,laundering_cycle
803524,mule_fanin
803563,lapping
803878,mule_fanin
803881,invoice_kickback
803891,invoice_kickback
803912,laundering_cycle
803916,mule_fanin
804433,invoice_kickback
804437,lapping
804536,lapping
804550,larceny
804628,laundering_cycle
804734,mule_fanin
804937,mule_fanin
805031,invoice_kickback
805061,invoice_kickback
805133,invoice_kickback
805214,invoice_kickback
805321,mule_fanin
805562,mule_fanin
805669,laundering_cycle
805689,laundering_cycle
805722,mule_fanin
805744,mule_fanin
806012,mule_fanin
806228,lapping
806655,larceny
806754,lapping
806959,lapping
807258,laundering_cycle
807350,lapping
807416,lapping
807504,larceny
807625,laundering_cycle
807719,invoice_kickback
807958,mule_fanin
808201,invoice_kickback
808250,invoice_kickback
808306,laundering_cycle
808310,laundering_cycle
808401,mule_fanin
809261,laundering_cycle
809300,laundering_cycle
809320,mule_fanin
809347,laundering_cycle
809387,invoice_kickback
809908,mule_fanin
809989,larceny
810056,lapping
810066,lapping
810142,lapping
810211,larceny
810281,lapping
810625,larceny
810632,invoice_kickback
810877,lapping
811082,invoice_kickback
811123,laundering_cycle
811833,mule_fanin
812408,mule_fanin
812740,laundering_cycle
812781,mule_fanin
812832,laundering_cycle
812841,laundering_cycle
812927,mule_fanin
813360,mule_fanin
813662,lapping
813841,mule_fanin
813875,larceny
813949,mule_fanin
814089,lapping
814259,larceny
814419,lapping
814600,lapping
814772,mule_fanin
815243,lapping
815329,larceny
816499,mule_fanin
816881,mule_fanin
816893,mule_fanin
817466,mule_fanin
817822,lapping
817931,laundering_cycle
817959,mule_fanin
818015,lapping
818211,invoice_kickback
818223,mule_fanin
818365,invoice_kickback
818946,laundering_cycle
819139,larceny
820387,mule_fanin
820390,mule_fanin
820442,mule_fanin
821217,larceny
821225,laundering_cycle
821655,lapping
821931,mule_fanin
822094,lapping
822509,mule_fanin
822706,laundering_cycle
823181,mule_fanin
823211,mule_fanin
824010,mule_fanin
824091,mule_fanin
824127,mule_fanin
824254,mule_fanin
824272,mule_fanin
824301,invoice_kickback
824429,lapping
824527,invoice_kickback
824543,lapping
824822,laundering_cycle
824896,mule_fanin
825026,lapping
825058,mule_fanin
825132,lapping
825178,larceny
825326,mule_fanin
825520,lapping
825999,mule_fanin
826048,invoice_kickback
826069,mule_fanin
826144,mule_fanin
826188,lapping
826197,invoice_kickback
826201,mule_fanin
826245,invoice_kickback
826414,lapping
826423,mule_fanin
826443,mule_fanin
826480,mule_fanin
826481,invoice_kickback
826556,larceny
826663,larceny
826702,lapping
826722,laundering_cycle
826928,lapping
826954,mule_fanin
827092,laundering_cycle
827636,laundering_cycle
827654,mule_fanin
827712,mule_fanin
827919,laundering_cycle
827970,laundering_cycle
827975,laundering_cycle
827990,laundering_cycle
827995,mule_fanin
828361,mule_fanin
828468,laundering_cycle
828526,mule_fanin
828591,invoice_kickback
828608,larceny
829014,mule_fanin
829454,larceny
829993,laundering_cycle
830215,mule_fanin
830308,lapping
831628,mule_fanin
831704,mule_fanin
831731,laundering_cycle
831741,mule_fanin
831903,lapping
831983,mule_fanin
832228,larceny
832235,lapping
832354,lapping
832377,laundering_cycle
832394,mule_fanin
832474,laundering_cycle
832684,lapping
832763,lapping
832816,larceny
832864,larceny
832918,lapping
833041,invoice_kickback
833070,invoice_kickback
833224,laundering_cycle
833352,mule_fanin
833430,lapping
833895,laundering_cycle
834032,lapping
834072,laundering_cycle
834110,laundering_cycle
834266,mule_fanin
834325,larceny
834365,larceny
834397,invoice_kickback
834632,mule_fanin
834804,laundering_cycle
834942,laundering_cycle
835147,mule_fanin
835428,invoice_kickback
836025,laundering_cycle
836178,mule_fanin
836247,mule_fanin
836358,lapping
836514,larceny
836641,laundering_cycle
836715,laundering_cycle
836740,larceny
836860,lapping
837040,mule_fanin
837054,lapping
837282,invoice_kickback
837426,invoice_kickback
837704,mule_fanin
838366,mule_fanin
838743,lapping
838928,laundering_cycle
839155,mule_fanin
839765,larceny
840034,lapping
840427,lapping
840481,invoice_kickback
840482,invoice_kickback
840615,lapping
841073,mule_fanin
841288,larceny
841345,mule_fanin
841454,lapping
841580,invoice_kickback
841649,invoice_kickback
841943,laundering_cycle
841981,lapping
842247,larceny
842770,invoice_kickback
842796,mule_fanin
842848,mule_fanin
843086,lapping
843299,lapping
843534,mule_fanin
843696,mule_fanin
843889,invoice_kickback
843954,mule_fanin
844184,laundering_cycle
844853,laundering_cycle
844971,mule_fanin
845448,mule_fanin
845655,laundering_cycle
845762,mule_fanin
846297,mule_fanin
846338,mule_fanin
846358,mule_fanin
846497,invoice_kickback
846594,mule_fanin
846671,lapping
846705,mule_fanin
846735,larceny
846819,larceny
847043,mule_fanin
847082,invoice_kickback
847261,larceny
847272,mule_fanin
847273,mule_fanin
847299,mule_fanin
847365,mule_fanin
847480,laundering_cycle
847617,mule_fanin
847771,mule_fanin
847986,laundering_cycle
848161,mule_fanin
848170,mule_fanin
848387,mule_fanin
848397,mule_fanin
848416,laundering_cycle
848499,mule_fanin
848500,mule_fanin
848502,larceny
848842,mule_fanin
848945,lapping
848951,lapping
848965,laundering_cycle
849025,larceny
849039,lapping
849041,lapping
849132,invoice_kickback
849173,lapping
849560,lapping
849602,mule_fanin
849670,invoice_kickback
849801,mule_fanin
850041,mule_fanin
850189,mule_fanin
850208,mule_fanin
850264,mule_fanin
850265,mule_fanin
850271,mule_fanin
850291,mule_fanin
850308,mule_fanin
850312,mule_fanin
850333,mule_fanin
850356,mule_fanin
850568,mule_fanin
850756,larceny
850776,lapping
850900,mule_fanin
850946,invoice_kickback
850990,invoice_kickback
851214,mule_fanin
851419,lapping
851436,mule_fanin
851442,lapping
851734,mule_fanin
851914,mule_fanin
852111,lapping
852376,larceny
852500,lapping
852573,laundering_cycle
852750,mule_fanin
852823,larceny
853025,mule_fanin
853078,laundering_cycle
853129,lapping
853334,mule_fanin
853361,mule_fanin
853956,mule_fanin
854074,mule_fanin
854080,laundering_cycle
854106,mule_fanin
854108,mule_fanin
854153,mule_fanin
854273,laundering_cycle
854519,lapping
854760,mule_fanin
854879,mule_fanin
855001,lapping
855138,laundering_cycle
855481,mule_fanin
855524,mule_fanin
855585,laundering_cycle
855642,larceny
855676,mule_fanin
855792,larceny
856176,lapping
856388,mule_fanin
856389,mule_fanin
856520,invoice_kickback
856704,mule_fanin
856812,mule_fanin
856944,mule_fanin
857248,mule_fanin
857261,mule_fanin
857621,mule_fanin
857658,mule_fanin
857681,mule_fanin
857695,mule_fanin
857696,mule_fanin
857745,mule_fanin
857989,mule_fanin
858000,mule_fanin
858427,laundering_cycle
858429,invoice_kickback
858508,mule_fanin
858538,lapping
858769,lapping
858780,lapping
858838,mule_fanin
858932,lapping
859020,larceny
859028,laundering_cycle
859563,larceny
859616,laundering_cycle
859755,mule_fanin
860375,laundering_cycle
860591,mule_fanin
860617,mule_fanin
860733,invoice_kickback
860990,mule_fanin
861715,mule_fanin
861742,mule_fanin
861745,mule_fanin
861782,mule_fanin
861791,mule_fanin
861805,mule_fanin
861806,mule_fanin
862167,invoice_kickback
862336,laundering_cycle
862357,lapping
862412,lapping
862483,mule_fanin
862542,mule_fanin
862858,lapping
862918,larceny
862949,invoice_kickback
863022,laundering_cycle
863169,mule_fanin
863582,lapping
863738,larceny
863833,mule_fanin
863855,invoice_kickback
863940,mule_fanin
864006,laundering_cycle
864026,mule_fanin
864068,mule_fanin
864148,lapping
864192,invoice_kickback
864252,invoice_kickback
864401,mule_fanin
864674,mule_fanin
864989,invoice_kickback
865250,mule_fanin
865361,mule_fanin
865419,laundering_cycle
865432,laundering_cycle
865457,invoice_kickback
865461,laundering_cycle
865497,mule_fanin
865593,laundering_cycle
865683,mule_fanin
865789,laundering_cycle
866026,larceny
866139,larceny
866143,mule_fanin
866232,invoice_kickback
866353,lapping
866424,laundering_cycle
866505,invoice_kickback
866702,mule_fanin
866778,mule_fanin
867100,mule_fanin
867185,laundering_cycle
867453,mule_fanin
867499,invoice_kickback
867642,invoice_kickback
867794,larceny
867939,mule_fanin
868348,mule_fanin
868526,mule_fanin
868604,mule_fanin
868757,laundering_cycle
868885,mule_fanin
869016,mule_fanin
869030,mule_fanin
869045,mule_fanin
869057,laundering_cycle
869059,mule_fanin
869186,mule_fanin
869195,mule_fanin
869279,mule_fanin
869365,larceny
869420,laundering_cycle
869515,mule_fanin
869547,lapping
869582,invoice_kickback
869700,larceny
869740,mule_fanin
869759,laundering_cycle
869771,lapping
869984,mule_fanin
870088,mule_fanin
870235,mule_fanin
870242,mule_fanin
870307,lapping
870455,lapping
870483,lapping
870707,mule_fanin
870711,mule_fanin
870772,mule_fanin
871056,mule_fanin
871116,mule_fanin
871117,mule_fanin
871124,mule_fanin
871126,mule_fanin
871149,mule_fanin
871152,mule_fanin
871170,mule_fanin
871184,laundering_cycle
871235,lapping
871415,laundering_cycle
871419,larceny
871421,laundering_cycle
871426,mule_fanin
871481,mule_fanin
871517,laundering_cycle
871524,mule_fanin
871529,mule_fanin
871652,mule_fanin
871705,laundering_cycle
871788,lapping
871790,lapping
871824,lapping
871829,mule_fanin
871834,laundering_cycle
871855,lapping
871952,mule_fanin
871982,laundering_cycle
871983,mule_fanin
872229,lapping
872243,invoice_kickback
872252,laundering_cycle
872254,mule_fanin
872269,lapping
872511,mule_fanin
872524,laundering_cycle
872584,laundering_cycle
872654,mule_fanin
872673,laundering_cycle
872745,mule_fanin
872823,laundering_cycle
872858,laundering_cycle
872868,mule_fanin
872871,mule_fanin
872876,mule_fanin
872877,mule_fanin
872879,mule_fanin
872898,mule_fanin
872910,mule_fanin
872921,invoice_kickback
872983,mule_fanin
873072,invoice_kickback
873308,invoice_kickback
873310,larceny
873322,mule_fanin
873846,invoice_kickback
873937,mule_fanin
873964,mule_fanin
874197,laundering_cycle
874411,laundering_cycle
874439,lapping
874499,mule_fanin
874539,mule_fanin
874551,mule_fanin
874865,laundering_cycle
874985,larceny
875009,mule_fanin
875070,lapping
875072,lapping
875246,mule_fanin
875325,invoice_kickback
875662,mule_fanin
875685,mule_fanin
875729,mule_fanin
875890,mule_fanin
876084,lapping
876130,lapping
876150,laundering_cycle
876267,lapping
876376,mule_fanin
876528,invoice_kickback
876575,mule_fanin
876716,mule_fanin
876846,mule_fanin
877008,mule_fanin
877309,mule_fanin
877310,mule_fanin
877528,laundering_cycle
877545,mule_fanin
877552,mule_fanin
877572,mule_fanin
877708,mule_fanin
878154,mule_fanin
878269,laundering_cycle
878333,lapping
878400,invoice_kickback
878426,laundering_cycle
878548,larceny
878560,lapping
878691,mule_fanin
878736,invoice_kickback
878802,invoice_kickback
879254,mule_fanin
879564,mule_fanin
879685,mule_fanin
879732,mule_fanin
879784,mule_fanin
879856,invoice_kickback
880262,lapping
880473,mule_fanin
880679,mule_fanin
880733,mule_fanin
880743,mule_fanin
880930,larceny
880966,invoice_kickback
881322,mule_fanin
881661,mule_fanin
881672,laundering_cycle
881678,mule_fanin
881687,mule_fanin
881692,mule_fanin
881703,mule_fanin
881715,laundering_cycle
881839,mule_fanin
881917,invoice_kickback
882240,mule_fanin
882591,mule_fanin
882635,mule_fanin
882638,invoice_kickback
882666,mule_fanin
882692,invoice_kickback
882738,invoice_kickback
882777,mule_fanin
882825,mule_fanin
882937,mule_fanin
882998,laundering_cycle
883131,mule_fanin
883276,mule_fanin
883380,laundering_cycle
883672,larceny
883711,lapping
883882,mule_fanin
883893,laundering_cycle
884017,larceny
884121,laundering_cycle
884847,lapping
884927,laundering_cycle
885217,mule_fanin
885252,mule_fanin
885360,laundering_cycle
885548,mule_fanin
885932,mule_fanin
885939,laundering_cycle
885954,laundering_cycle
885961,mule_fanin
885964,mule_fanin
885966,laundering_cycle
885969,mule_fanin
885974,mule_fanin
885982,mule_fanin
885986,laundering_cycle
885987,mule_fanin
885989,laundering_cycle
886009,invoice_kickback
886015,mule_fanin
886878,lapping
886949,laundering_cycle
886993,larceny
887074,larceny
887192,mule_fanin
887205,lapping
887425,mule_fanin
887486,laundering_cycle
887629,mule_fanin
887690,lapping
888155,invoice_kickback
888304,laundering_cycle
888360,laundering_cycle
888406,laundering_cycle
888485,mule_fanin
888613,lapping
888796,laundering_cycle
888812,lapping
888841,laundering_cycle
888948,laundering_cycle
888957,mule_fanin
889357,mule_fanin
889365,lapping
889491,laundering_cycle
889607,larceny
889851,invoice_kickback
890160,laundering_cycle
890403,laundering_cycle
890629,invoice_kickback
